FISCAL_YEAR,HEALTH_AUTHORITY,HOSPITAL_NAME,PROCEDURE_GROUP,WAITING,COMPLETED,PCTWAITING
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Cholecystectomy,64,271,0.191044776
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Dental Surgery,22,191,0.103286385
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Examination Under Anaesthetic,10,15,0.4
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Fracture Repair,0,26,0
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Hand/Wrist Surgery,19,53,0.263888889
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Hip Replacement,50,98,0.337837838
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Knee Replacement,153,194,0.44092219
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Nasal Surgery,34,75,0.311926606
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Nerve Surgery,0,17,0
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Rib Resection,0,0,1
2010,Fraser,Abbotsford Regional Hospital and Cancer Centre,Tendon Surgery,5,28,0.151515152
2010,Fraser,Burnaby Hospital,Bladder Surgery,42,177,0.191780822
2010,Fraser,Burnaby Hospital,Cataract Surgery,1261,1885,0.400826446
2010,Fraser,Burnaby Hospital,Cholecystectomy,59,202,0.22605364
2010,Fraser,Burnaby Hospital,Dental Surgery,8,13,0.380952381
2010,Fraser,Burnaby Hospital,Examination Under Anaesthetic,0,12,0
2010,Fraser,Burnaby Hospital,Facial Bone Reconstruction,0,0,1
2010,Fraser,Burnaby Hospital,Fracture Repair,0,6,0
2010,Fraser,Burnaby Hospital,Hand/Wrist Surgery,90,91,0.497237569
2010,Fraser,Burnaby Hospital,Hip Replacement,63,135,0.318181818
2010,Fraser,Burnaby Hospital,Knee Replacement,131,227,0.365921788
2010,Fraser,Burnaby Hospital,Nasal Surgery,264,235,0.529058116
2010,Fraser,Burnaby Hospital,Nerve Surgery,0,6,0
2010,Fraser,Burnaby Hospital,Tendon Surgery,0,16,0
2010,Fraser,Delta Hospital,Bariatric Surgery,0,14,0
2010,Fraser,Delta Hospital,Bladder Surgery,25,268,0.085324232
2010,Fraser,Delta Hospital,Cataract Surgery,117,678,0.147169811
2010,Fraser,Delta Hospital,Cholecystectomy,51,372,0.120567376
2010,Fraser,Delta Hospital,Examination Under Anaesthetic,0,6,0
2010,Fraser,Delta Hospital,Fracture Repair,0,15,0
2010,Fraser,Delta Hospital,Hand/Wrist Surgery,0,26,0
2010,Fraser,Delta Hospital,Nasal Surgery,11,50,0.180327869
2010,Fraser,Delta Hospital,Nerve Surgery,0,0,1
2010,Fraser,Eagle Ridge Hospital,Bladder Surgery,48,164,0.226415094
2010,Fraser,Eagle Ridge Hospital,Cholecystectomy,145,304,0.322939866
2010,Fraser,Eagle Ridge Hospital,Dental Surgery,101,108,0.483253589
2010,Fraser,Eagle Ridge Hospital,Examination Under Anaesthetic,9,36,0.2
2010,Fraser,Eagle Ridge Hospital,Facial Bone Reconstruction,0,5,0
2010,Fraser,Eagle Ridge Hospital,Fracture Repair,10,69,0.126582278
2010,Fraser,Eagle Ridge Hospital,Hand/Wrist Surgery,64,129,0.331606218
2010,Fraser,Eagle Ridge Hospital,Hip Replacement,28,47,0.373333333
2010,Fraser,Eagle Ridge Hospital,Knee Replacement,85,90,0.485714286
2010,Fraser,Eagle Ridge Hospital,Nasal Surgery,238,190,0.556074766
2010,Fraser,Eagle Ridge Hospital,Nerve Surgery,18,47,0.276923077
2010,Fraser,Eagle Ridge Hospital,Tendon Surgery,17,41,0.293103448
2010,Fraser,Langley Memorial Hospital,Bladder Surgery,82,170,0.325396825
2010,Fraser,Langley Memorial Hospital,Cataract Surgery,507,1416,0.263650546
2010,Fraser,Langley Memorial Hospital,Cholecystectomy,72,171,0.296296296
2010,Fraser,Langley Memorial Hospital,Dental Surgery,34,138,0.197674419
2010,Fraser,Langley Memorial Hospital,Examination Under Anaesthetic,0,21,0
2010,Fraser,Langley Memorial Hospital,Facial Bone Reconstruction,22,39,0.360655738
2010,Fraser,Langley Memorial Hospital,Fracture Repair,7,18,0.28
2010,Fraser,Langley Memorial Hospital,Hand/Wrist Surgery,19,17,0.527777778
2010,Fraser,Langley Memorial Hospital,Hip Replacement,26,108,0.194029851
2010,Fraser,Langley Memorial Hospital,Knee Replacement,73,234,0.237785016
2010,Fraser,Langley Memorial Hospital,Nasal Surgery,0,20,0
2010,Fraser,Langley Memorial Hospital,Nerve Surgery,0,0,1
2010,Fraser,Langley Memorial Hospital,Tendon Surgery,0,0,1
2010,Fraser,Peace Arch Hospital,Bladder Surgery,16,105,0.132231405
2010,Fraser,Peace Arch Hospital,Cataract Surgery,712,870,0.450063211
2010,Fraser,Peace Arch Hospital,Cholecystectomy,42,139,0.232044199
2010,Fraser,Peace Arch Hospital,Dental Surgery,0,13,0
2010,Fraser,Peace Arch Hospital,Examination Under Anaesthetic,0,6,0
2010,Fraser,Peace Arch Hospital,Facial Bone Reconstruction,5,20,0.2
2010,Fraser,Peace Arch Hospital,Fracture Repair,11,15,0.423076923
2010,Fraser,Peace Arch Hospital,Hand/Wrist Surgery,18,19,0.486486486
2010,Fraser,Peace Arch Hospital,Hip Replacement,31,90,0.256198347
2010,Fraser,Peace Arch Hospital,Knee Replacement,83,157,0.345833333
2010,Fraser,Peace Arch Hospital,Nasal Surgery,28,78,0.264150943
2010,Fraser,Peace Arch Hospital,Tendon Surgery,7,6,0.538461538
2010,Fraser,Royal Columbian Hospital,Bariatric Surgery,0,0,1
2010,Fraser,Royal Columbian Hospital,Bladder Surgery,10,64,0.135135135
2010,Fraser,Royal Columbian Hospital,Cholecystectomy,26,117,0.181818182
2010,Fraser,Royal Columbian Hospital,Cranial Surgery,11,177,0.058510638
2010,Fraser,Royal Columbian Hospital,Dental Surgery,5,0,1
2010,Fraser,Royal Columbian Hospital,Examination Under Anaesthetic,0,17,0
2010,Fraser,Royal Columbian Hospital,Facial Bone Reconstruction,0,0,1
2010,Fraser,Royal Columbian Hospital,Fracture Repair,23,224,0.093117409
2010,Fraser,Royal Columbian Hospital,Hand/Wrist Surgery,52,34,0.604651163
2010,Fraser,Royal Columbian Hospital,Hip Replacement,11,41,0.211538462
2010,Fraser,Royal Columbian Hospital,Knee Replacement,41,61,0.401960784
2010,Fraser,Royal Columbian Hospital,Nerve Surgery,9,24,0.272727273
2010,Fraser,Royal Columbian Hospital,Tendon Surgery,10,61,0.14084507
2010,Interior,100 Mile District General Hospital,Dental Surgery,10,21,0.322580645
2010,Interior,Cariboo Memorial Hospital,Bladder Surgery,0,42,0
2010,Interior,Cariboo Memorial Hospital,Cholecystectomy,6,103,0.055045872
2010,Interior,Cariboo Memorial Hospital,Dental Surgery,0,15,0
2010,Interior,Creston Valley Hospital,Hand/Wrist Surgery,0,25,0
2010,Interior,East Kootenay Regional Hospital,Bladder Surgery,10,73,0.120481928
2010,Interior,East Kootenay Regional Hospital,Cataract Surgery,102,1070,0.087030717
2010,Interior,East Kootenay Regional Hospital,Cholecystectomy,29,113,0.204225352
2010,Interior,East Kootenay Regional Hospital,Dental Surgery,0,8,0
2010,Interior,East Kootenay Regional Hospital,Examination Under Anaesthetic,0,14,0
2010,Interior,East Kootenay Regional Hospital,Fracture Repair,0,8,0
2010,Interior,East Kootenay Regional Hospital,Hand/Wrist Surgery,0,19,0
2010,Interior,East Kootenay Regional Hospital,Hip Replacement,19,84,0.184466019
2010,Interior,East Kootenay Regional Hospital,Knee Replacement,56,166,0.252252252
2010,Interior,East Kootenay Regional Hospital,Nasal Surgery,49,109,0.310126582
2010,Interior,East Kootenay Regional Hospital,Nerve Surgery,0,0,1
2010,Interior,East Kootenay Regional Hospital,Tendon Surgery,0,17,0
2010,Interior,Elk Valley Hospital,Cholecystectomy,0,14,0
2010,Interior,Elk Valley Hospital,Dental Surgery,0,12,0
2010,Interior,Elk Valley Hospital,Hand/Wrist Surgery,9,25,0.264705882
2010,Interior,Kelowna General Hospital,Bariatric Surgery,0,14,0
2010,Interior,Kelowna General Hospital,Bladder Surgery,138,300,0.315068493
2010,Interior,Kelowna General Hospital,Cataract Surgery,375,1753,0.176221805
2010,Interior,Kelowna General Hospital,Cholecystectomy,134,182,0.424050633
2010,Interior,Kelowna General Hospital,Cranial Surgery,5,35,0.125
2010,Interior,Kelowna General Hospital,Dental Surgery,5,0,1
2010,Interior,Kelowna General Hospital,Facial Bone Reconstruction,126,64,0.663157895
2010,Interior,Kelowna General Hospital,Fracture Repair,8,46,0.148148148
2010,Interior,Kelowna General Hospital,Hand/Wrist Surgery,17,37,0.314814815
2010,Interior,Kelowna General Hospital,Hip Replacement,81,289,0.218918919
2010,Interior,Kelowna General Hospital,Knee Replacement,188,485,0.279346211
2010,Interior,Kelowna General Hospital,Lung Surgery,6,58,0.09375
2010,Interior,Kelowna General Hospital,Nasal Surgery,111,148,0.428571429
2010,Interior,Kelowna General Hospital,Nerve Surgery,11,42,0.20754717
2010,Interior,Kelowna General Hospital,Rib Resection,22,42,0.34375
2010,Interior,Kelowna General Hospital,Tendon Surgery,16,52,0.235294118
2010,Interior,Kootenay Boundary Regional Hospital,Bladder Surgery,25,68,0.268817204
2010,Interior,Kootenay Boundary Regional Hospital,Cataract Surgery,168,469,0.263736264
2010,Interior,Kootenay Boundary Regional Hospital,Cholecystectomy,24,121,0.165517241
2010,Interior,Kootenay Boundary Regional Hospital,Dental Surgery,0,22,0
2010,Interior,Kootenay Boundary Regional Hospital,Examination Under Anaesthetic,0,8,0
2010,Interior,Kootenay Boundary Regional Hospital,Fracture Repair,5,31,0.138888889
2010,Interior,Kootenay Boundary Regional Hospital,Hand/Wrist Surgery,5,22,0.185185185
2010,Interior,Kootenay Boundary Regional Hospital,Hip Replacement,27,96,0.219512195
2010,Interior,Kootenay Boundary Regional Hospital,Knee Replacement,62,126,0.329787234
2010,Interior,Kootenay Boundary Regional Hospital,Nasal Surgery,45,27,0.625
2010,Interior,Kootenay Boundary Regional Hospital,Nerve Surgery,7,5,0.583333333
2010,Interior,Kootenay Boundary Regional Hospital,Tendon Surgery,10,18,0.357142857
2010,Interior,Kootenay Lake Hospital,Bladder Surgery,6,13,0.315789474
2010,Interior,Kootenay Lake Hospital,Hand/Wrist Surgery,0,6,0
2010,Interior,Penticton Regional Hospital,Bladder Surgery,19,173,0.098958333
2010,Interior,Penticton Regional Hospital,Cholecystectomy,30,106,0.220588235
2010,Interior,Penticton Regional Hospital,Examination Under Anaesthetic,0,0,1
2010,Interior,Penticton Regional Hospital,Hand/Wrist Surgery,14,92,0.132075472
2010,Interior,Penticton Regional Hospital,Hip Replacement,40,111,0.264900662
2010,Interior,Penticton Regional Hospital,Knee Replacement,75,210,0.263157895
2010,Interior,Penticton Regional Hospital,Nasal Surgery,29,50,0.367088608
2010,Interior,Penticton Regional Hospital,Nerve Surgery,0,5,0
2010,Interior,Penticton Regional Hospital,Tendon Surgery,0,0,1
2010,Interior,Pleasant Valley Health Centre,Cataract Surgery,321,1868,0.146642302
2010,Interior,Queen Victoria Hospital,Dental Surgery,5,0,1
2010,Interior,Queen Victoria Hospital,Hand/Wrist Surgery,0,11,0
2010,Interior,Royal Inland Hospital,Bladder Surgery,71,245,0.224683544
2010,Interior,Royal Inland Hospital,Cataract Surgery,752,1483,0.336465324
2010,Interior,Royal Inland Hospital,Cholecystectomy,63,221,0.221830986
2010,Interior,Royal Inland Hospital,Cranial Surgery,0,26,0
2010,Interior,Royal Inland Hospital,Dental Surgery,67,179,0.272357724
2010,Interior,Royal Inland Hospital,Examination Under Anaesthetic,0,12,0
2010,Interior,Royal Inland Hospital,Facial Bone Reconstruction,0,0,1
2010,Interior,Royal Inland Hospital,Fracture Repair,23,52,0.306666667
2010,Interior,Royal Inland Hospital,Hand/Wrist Surgery,41,50,0.450549451
2010,Interior,Royal Inland Hospital,Hip Replacement,112,146,0.434108527
2010,Interior,Royal Inland Hospital,Knee Replacement,357,242,0.595993322
2010,Interior,Royal Inland Hospital,Nasal Surgery,190,79,0.706319703
2010,Interior,Royal Inland Hospital,Nerve Surgery,123,357,0.25625
2010,Interior,Royal Inland Hospital,Tendon Surgery,39,65,0.375
2010,Interior,Shuswap Lake General Hospital,Bladder Surgery,0,11,0
2010,Interior,Shuswap Lake General Hospital,Cholecystectomy,11,88,0.111111111
2010,Interior,Shuswap Lake General Hospital,Hand/Wrist Surgery,15,86,0.148514851
2010,Interior,Summerland Memorial Health Centre,Cataract Surgery,123,1250,0.089584851
2010,Interior,Summerland Memorial Health Centre,Dental Surgery,24,47,0.338028169
2010,Interior,Summerland Memorial Health Centre,Nasal Surgery,93,130,0.417040359
2010,Interior,Vernon Jubilee Hospital,Bladder Surgery,38,171,0.181818182
2010,Interior,Vernon Jubilee Hospital,Cholecystectomy,29,163,0.151041667
2010,Interior,Vernon Jubilee Hospital,Dental Surgery,14,51,0.215384615
2010,Interior,Vernon Jubilee Hospital,Fracture Repair,8,13,0.380952381
2010,Interior,Vernon Jubilee Hospital,Hand/Wrist Surgery,35,152,0.187165775
2010,Interior,Vernon Jubilee Hospital,Hip Replacement,126,137,0.479087452
2010,Interior,Vernon Jubilee Hospital,Knee Replacement,202,176,0.534391534
2010,Interior,Vernon Jubilee Hospital,Nasal Surgery,0,8,0
2010,Interior,Vernon Jubilee Hospital,Nerve Surgery,0,12,0
2010,Interior,Vernon Jubilee Hospital,Tendon Surgery,5,7,0.416666667
2010,Northern,Bulkley Valley District Hospital,Bladder Surgery,0,5,0
2010,Northern,Bulkley Valley District Hospital,Cholecystectomy,0,10,0
2010,Northern,Bulkley Valley District Hospital,Dental Surgery,0,6,0
2010,Northern,Bulkley Valley District Hospital,Hand/Wrist Surgery,0,15,0
2010,Northern,Dawson Creek and District Hospital,Bladder Surgery,0,20,0
2010,Northern,Dawson Creek and District Hospital,Cholecystectomy,22,37,0.372881356
2010,Northern,Dawson Creek and District Hospital,Examination Under Anaesthetic,0,0,1
2010,Northern,Dawson Creek and District Hospital,Fracture Repair,0,15,0
2010,Northern,Dawson Creek and District Hospital,Hip Replacement,17,41,0.293103448
2010,Northern,Dawson Creek and District Hospital,Knee Replacement,33,86,0.277310924
2010,Northern,Dawson Creek and District Hospital,Nerve Surgery,0,29,0
2010,Northern,Dawson Creek and District Hospital,Tendon Surgery,0,6,0
2010,Northern,Fort St John General Hospital,Bladder Surgery,0,21,0
2010,Northern,Fort St John General Hospital,Cataract Surgery,173,198,0.466307278
2010,Northern,Fort St John General Hospital,Cholecystectomy,14,93,0.130841121
2010,Northern,Fort St John General Hospital,Examination Under Anaesthetic,0,6,0
2010,Northern,Fort St John General Hospital,Hand/Wrist Surgery,13,46,0.220338983
2010,Northern,Fort St John General Hospital,Nasal Surgery,6,12,0.333333333
2010,Northern,G.R. Baker Memorial Hospital,Bladder Surgery,23,36,0.389830508
2010,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,7,46,0.132075472
2010,Northern,G.R. Baker Memorial Hospital,Dental Surgery,22,29,0.431372549
2010,Northern,G.R. Baker Memorial Hospital,Hand/Wrist Surgery,0,19,0
2010,Northern,G.R. Baker Memorial Hospital,Nasal Surgery,0,29,0
2010,Northern,Kitimat General Hospital,Cholecystectomy,0,15,0
2010,Northern,Kitimat General Hospital,Hand/Wrist Surgery,0,14,0
2010,Northern,Kitimat General Hospital,Hip Replacement,0,13,0
2010,Northern,Kitimat General Hospital,Knee Replacement,23,48,0.323943662
2010,Northern,Kitimat General Hospital,Tendon Surgery,0,0,1
2010,Northern,Mills Memorial Hospital,Cataract Surgery,106,573,0.156111929
2010,Northern,Mills Memorial Hospital,Cholecystectomy,0,41,0
2010,Northern,Mills Memorial Hospital,Dental Surgery,0,11,0
2010,Northern,Prince Rupert Regional Hospital,Cholecystectomy,0,26,0
2010,Northern,Prince Rupert Regional Hospital,Nerve Surgery,0,19,0
2010,Northern,St. John Hospital,Bladder Surgery,0,16,0
2010,Northern,St. John Hospital,Hand/Wrist Surgery,6,26,0.1875
2010,Northern,St. John Hospital,Nasal Surgery,5,24,0.172413793
2010,Northern,St. John Hospital,Tendon Surgery,0,0,1
2010,Northern,The University Hospital of Northern British Columbia,Bladder Surgery,53,161,0.247663551
2010,Northern,The University Hospital of Northern British Columbia,Cataract Surgery,309,763,0.288246269
2010,Northern,The University Hospital of Northern British Columbia,Cholecystectomy,47,193,0.195833333
2010,Northern,The University Hospital of Northern British Columbia,Dental Surgery,36,139,0.205714286
2010,Northern,The University Hospital of Northern British Columbia,Examination Under Anaesthetic,8,32,0.2
2010,Northern,The University Hospital of Northern British Columbia,Facial Bone Reconstruction,0,13,0
2010,Northern,The University Hospital of Northern British Columbia,Fracture Repair,7,41,0.145833333
2010,Northern,The University Hospital of Northern British Columbia,Hand/Wrist Surgery,20,27,0.425531915
2010,Northern,The University Hospital of Northern British Columbia,Hip Replacement,78,130,0.375
2010,Northern,The University Hospital of Northern British Columbia,Knee Replacement,210,348,0.376344086
2010,Northern,The University Hospital of Northern British Columbia,Nasal Surgery,12,35,0.255319149
2010,Northern,The University Hospital of Northern British Columbia,Nerve Surgery,0,6,0
2010,Northern,The University Hospital of Northern British Columbia,Tendon Surgery,8,14,0.363636364
2010,Northern,Wrinch Memorial Hospital,Hand/Wrist Surgery,0,5,0
2010,Vancouver Coastal,Lions Gate Hospital,Bladder Surgery,77,343,0.183333333
2010,Vancouver Coastal,Lions Gate Hospital,Cataract Surgery,749,2891,0.205769231
2010,Vancouver Coastal,Lions Gate Hospital,Cholecystectomy,47,176,0.210762332
2010,Vancouver Coastal,Lions Gate Hospital,Cranial Surgery,0,66,0
2010,Vancouver Coastal,Lions Gate Hospital,Fracture Repair,0,40,0
2010,Vancouver Coastal,Lions Gate Hospital,Hand/Wrist Surgery,5,0,1
2010,Vancouver Coastal,Lions Gate Hospital,Hip Replacement,134,248,0.35078534
2010,Vancouver Coastal,Lions Gate Hospital,Knee Replacement,266,406,0.395833333
2010,Vancouver Coastal,Lions Gate Hospital,Nasal Surgery,34,79,0.300884956
2010,Vancouver Coastal,Lions Gate Hospital,Nerve Surgery,0,18,0
2010,Vancouver Coastal,Lions Gate Hospital,Tendon Surgery,5,16,0.238095238
2010,Vancouver Coastal,Powell River General Hospital,Cataract Surgery,40,273,0.127795527
2010,Vancouver Coastal,Powell River General Hospital,Cholecystectomy,11,61,0.152777778
2010,Vancouver Coastal,Powell River General Hospital,Dental Surgery,10,36,0.217391304
2010,Vancouver Coastal,Powell River General Hospital,Examination Under Anaesthetic,12,50,0.193548387
2010,Vancouver Coastal,Powell River General Hospital,Hand/Wrist Surgery,0,7,0
2010,Vancouver Coastal,Richmond Hospital,Bariatric Surgery,6,14,0.3
2010,Vancouver Coastal,Richmond Hospital,Bladder Surgery,37,140,0.209039548
2010,Vancouver Coastal,Richmond Hospital,Cataract Surgery,222,1049,0.174665618
